SrcPort,DstPort,Protocol,FlowDurationMs,TotFwdPkts,TotBwdPkts,TotLenFwdBytes,TotLenBwdBytes,FlowBytsPerS,FlowPktsPerS,SYNFlagCnt,ACKFlagCnt,RSTFlagCnt,Label,IsInjectedOutlier
33753.0,80.0,6,2647.4852797105227,43.0,71.0,14878.0,25560.0,15274.117030943986,43.05972950016357,1,3,1,WEB,False
30478.0,10000.0,6,6731.923401085403,376.0,412.0,68056.0,59328.0,18922.37810956993,117.05421364018328,1,5,0,VOIP,False
35677.0,3478.0,6,3902.047864562155,20.0,531.0,3280.0,727470.0,187273.45880007464,141.2079039327282,1,1,0,VIDEO,False
45415.0,443.0,6,9407.714127671705,30.0,47.0,3720.0,47517.0,5446.275184881765,8.184772512752424,0,4,0,WEB,False
42572.0,1194.0,17,1310.954268656453,283.0,200.0,151971.0,96800.0,189763.29376840577,368.4339046357492,0,0,0,VPN,False
58884.0,1194.0,6,1039.3737961465715,63.0,298.0,16380.0,40826.0,55038.90920868749,347.32451533643643,1,9,0,VPN,False
47394.0,443.0,6,2082.666943930512,273.0,142.0,28392.0,36778.0,31291.609150432836,199.26373787677807,2,9,0,VPN,False
26490.0,443.0,6,4509.058366489789,24.0,14.0,5568.0,4158.0,2156.991373693727,8.42748017688275,0,8,0,WEB,False
45685.0,443.0,6,1576.0893942598818,58.0,51.0,6902.0,47940.0,34796.249628818376,69.15851372198686,0,5,0,WEB,False
36890.0,443.0,6,2557.891346265149,74.0,704.0,14060.0,499840.0,200907.67371740015,304.15678177103973,1,2,1,VIDEO,False
23166.0,10000.0,17,3947.2524141616777,318.0,396.0,62010.0,74052.0,34470.05302013274,180.8853159322572,0,0,0,VOIP,False
38006.0,1194.0,6,3589.575977204024,279.0,91.0,69471.0,35763.0,29316.554564745104,103.0762414139507,1,5,1,VPN,False
51282.0,10000.0,17,2824.0275796641563,56.0,413.0,9968.0,50386.0,21371.60431244001,166.07486533675257,0,0,0,VOIP,False
25123.0,10000.0,17,4810.222620546047,125.0,265.0,22625.0,28885.0,10708.444091544494,81.07732859061062,0,0,0,VOIP,False
9913.0,8080.0,17,3120.1219722467044,125.0,266.0,10625.0,317604.0,105197.49000826797,125.31561377341056,0,0,0,VIDEO,False
52058.0,5060.0,17,3177.088671644681,266.0,183.0,42028.0,15006.0,17951.655082536698,141.32435270293118,0,0,0,VOIP,False
12333.0,443.0,6,4469.0290304497,18.0,62.0,5706.0,43276.0,10960.32262629342,17.90098015808815,1,7,1,WEB,False
40212.0,22.0,6,1866.9191505500664,97.0,116.0,100880.0,80156.0,96970.45528011207,114.09171090094716,2,4,0,BULK,False
27802.0,5060.0,17,3456.900660565886,307.0,58.0,31007.0,10150.0,11905.751434946558,105.58590941408492,0,0,0,VOIP,False
56768.0,20.0,6,8946.080493206156,35.0,70.0,31395.0,54250.0,9573.46628672083,11.7369835963067,2,2,0,BULK,False
26923.0,4500.0,6,4588.63507037264,264.0,55.0,36696.0,22550.0,12911.464758340146,69.51958373410031,2,9,1,VPN,False
54774.0,443.0,6,2874.882707817332,42.0,53.0,3402.0,36305.0,13811.693914339325,33.04482639993542,2,9,0,WEB,False
57739.0,8080.0,17,9025.581081379149,106.0,783.0,21518.0,549666.0,63285.01121976743,98.4978132692324,0,0,0,VIDEO,False
18376.0,443.0,6,1326.4625993752454,41.0,52.0,3239.0,31252.0,26002.24085944452,70.1112870003288,1,4,0,WEB,False
51596.0,443.0,6,1659.2746833554909,141.0,322.0,41454.0,270480.0,187994.1899488198,279.03758470158294,1,8,0,VIDEO,False
42002.0,21.0,6,6627.760340620767,125.0,94.0,150250.0,47752.0,29874.646912995468,33.042836304411104,1,7,1,BULK,False
32317.0,443.0,6,2007.8709069349177,27.0,32.0,3699.0,6880.0,5268.765020431119,29.384359221612257,1,8,1,WEB,False
58779.0,20.0,6,8012.88233598416,111.0,89.0,140415.0,132521.0,34062.14999243183,24.959807421836494,0,6,0,BULK,False
4702.0,10000.0,6,2565.2757160674496,463.0,232.0,53708.0,25752.0,30975.22792669306,270.9260434061374,0,6,0,VOIP,False
57475.0,80.0,6,2679.0961053853293,35.0,18.0,12390.0,8604.0,7836.225045379801,19.782791626423236,0,4,0,WEB,False
15839.0,22.0,6,2614.470487701803,112.0,121.0,82880.0,123904.0,79092.11481739435,89.11938424855349,1,5,0,BULK,False
45014.0,20000.0,17,2267.0858118124206,227.0,227.0,33142.0,18387.0,22729.17934182878,200.25708671214784,0,0,0,VOIP,False
23137.0,500.0,6,3331.9046703186023,47.0,226.0,17625.0,43166.0,18245.11983837373,81.9351173015089,0,7,1,VPN,False
30470.0,1194.0,6,2390.710335509371,204.0,271.0,113628.0,30894.0,60451.48918855022,198.68571819211857,1,8,0,VPN,False
50631.0,443.0,6,2636.021130627667,50.0,25.0,19100.0,25100.0,16767.695632802257,28.45197222760564,1,1,0,WEB,False
17446.0,443.0,6,4674.857909979413,193.0,237.0,37056.0,307626.0,73731.01100339495,91.98140527053872,1,6,0,VIDEO,False
58646.0,443.0,6,5917.814152804123,128.0,854.0,18944.0,1068354.0,183733.0426277057,165.93964843162314,2,3,0,VIDEO,False
34770.0,443.0,6,1890.789964512492,29.0,57.0,6293.0,24453.0,16260.928277101011,45.48363467867973,2,6,0,WEB,False
54271.0,443.0,6,3687.560542141589,42.0,29.0,23226.0,27521.0,13761.672363086996,19.2539211732551,0,5,0,BULK,False
51958.0,443.0,17,3737.755301044013,55.0,30.0,4510.0,31920.0,9746.491427575407,22.74092153016496,0,0,0,WEB,False
41377.0,443.0,6,3896.827057724597,14.0,30.0,2338.0,16350.0,4795.69653032335,11.291237549990765,2,8,0,WEB,False
16279.0,500.0,6,1404.1682982744842,97.0,119.0,54611.0,14637.0,49316.02578202028,153.82771443097823,2,9,1,VPN,False
55855.0,10000.0,6,3051.858763781998,174.0,316.0,30276.0,27176.0,18825.248626120218,160.5578887906236,2,9,1,VOIP,False
16670.0,443.0,6,1249.2923448836095,159.0,18.0,118296.0,16650.0,108017.95156486952,141.6802085795941,0,6,1,BULK,False
23106.0,443.0,6,2718.428133292878,55.0,47.0,9570.0,35203.0,16470.179752652024,37.52168348715759,1,2,0,WEB,False
11009.0,443.0,6,1117.3697601635736,50.0,44.0,17600.0,8932.0,23745.049262936864,84.12613563681838,2,5,1,WEB,False
30895.0,20.0,6,3924.510576196221,153.0,188.0,213741.0,116372.0,84115.71165135135,86.88981552714012,1,5,0,BULK,False
43657.0,8080.0,17,9662.685784949295,154.0,618.0,24640.0,775590.0,82816.51890682889,79.89497094094436,0,0,0,VIDEO,False
27187.0,500.0,6,2719.326617700598,91.0,49.0,36582.0,19551.0,20642.242691488387,51.48333381092003,1,7,0,VPN,False
3980.0,443.0,6,2146.3288932859364,31.0,32.0,8835.0,11872.0,9647.636047194275,29.352444630957624,0,5,1,WEB,False
11240.0,80.0,6,3198.246947831074,33.0,62.0,7887.0,36828.0,13981.09674749286,29.703772582172014,0,4,0,WEB,False
37339.0,443.0,6,2961.559158116416,55.0,32.0,19525.0,31264.0,17149.41261963592,29.37641808085068,0,9,0,WEB,False
4981.0,20000.0,17,1738.9050972546827,448.0,305.0,82432.0,31110.0,65295.11022726646,433.03110744157794,0,0,0,VOIP,False
37418.0,443.0,6,2800.3854466371245,55.0,32.0,7700.0,15136.0,8154.591728586105,31.067151882422102,0,6,1,WEB,False
60439.0,500.0,6,4626.035402483246,44.0,185.0,4752.0,91020.0,20702.824701382484,49.50243136424622,1,4,0,VPN,False
41029.0,443.0,6,2196.901002213815,42.0,51.0,4830.0,10812.0,7120.02952533481,42.332358129148275,1,4,1,WEB,False
65284.0,443.0,6,1947.8829557156544,6.0,14.0,2262.0,12698.0,7680.132913583445,10.267557371100862,1,6,0,WEB,False
36951.0,80.0,6,2152.9492830792537,40.0,63.0,8920.0,34587.0,20208.093308066294,47.84134991451556,0,5,1,WEB,False
42912.0,1935.0,6,3706.838814087646,195.0,361.0,23205.0,224542.0,66835.11542461748,149.9930339260912,1,8,0,VIDEO,False
6956.0,1935.0,6,2457.43615396343,171.0,1398.0,25821.0,1267986.0,526486.5164099208,638.4703006299748,0,1,0,VIDEO,False
48004.0,20.0,6,1821.314056952349,30.0,198.0,39870.0,233838.0,150280.50706312704,125.18434101448612,0,5,1,BULK,False
10292.0,80.0,6,1192.1226155276129,16.0,43.0,3472.0,10492.0,11713.560180904526,49.491553328084144,0,3,0,WEB,False
41792.0,443.0,6,1281.528095499243,88.0,119.0,90816.0,154105.0,191116.3718221773,161.525916386062,1,9,1,BULK,False
14297.0,20.0,6,1712.534502709161,106.0,142.0,60208.0,185878.0,143696.95887043548,144.81460058625035,0,9,0,BULK,False
17256.0,22.0,6,6253.258348929593,156.0,173.0,180492.0,236318.0,66654.85043830753,52.61257118160116,2,3,1,BULK,False
60901.0,443.0,6,8150.578934416579,37.0,45.0,14245.0,29925.0,5419.246946187842,10.060635037070478,2,3,1,WEB,False
50512.0,20.0,6,6172.057815053699,33.0,145.0,32010.0,167040.0,32250.183968548612,28.839652079385345,1,3,0,BULK,False
12345.0,12345.0,255,45426.92644696122,460.0,26660.0,264500.0,33791550.0,4498131.746566113,8955.041245745837,1,5,0,VIDEO,True
48054.0,443.0,6,1863.7251674456045,11.0,47.0,2640.0,12032.0,7872.405361198849,31.120468303539617,2,7,0,WEB,False
27334.0,22.0,6,2674.168192916058,194.0,10.0,184106.0,8860.0,72159.26077917313,76.28540364080366,0,2,0,BULK,False
43588.0,21.0,17,3214.1150490932155,19.0,134.0,17803.0,100902.0,36932.40540144627,47.60252749607244,0,0,0,BULK,False
60969.0,443.0,6,5238.689587744164,51.0,42.0,12138.0,47418.0,11368.491872343491,17.75253113251301,1,4,1,WEB,False
52888.0,443.0,6,4960.840167358562,29.0,456.0,5887.0,534888.0,109008.75290403476,97.76569767178007,0,2,1,VIDEO,False
35871.0,443.0,6,6867.714387316355,25.0,43.0,8975.0,44591.0,7799.683705386528,9.901401858758987,1,8,1,WEB,False
35078.0,443.0,6,1903.4131805257496,69.0,199.0,47196.0,121191.0,88465.81589473345,140.7996974813291,0,1,1,BULK,False
60459.0,20000.0,17,5050.047094552259,308.0,324.0,46200.0,54756.0,19991.100698626426,125.14734777063174,0,0,0,VOIP,False
11061.0,443.0,6,4577.769949722041,49.0,54.0,4361.0,36504.0,8926.83565334717,22.50003847533974,0,3,0,WEB,False
25699.0,80.0,6,1512.5434712185747,19.0,14.0,3477.0,5278.0,5788.263389842652,21.817554753261852,1,3,1,WEB,False
26732.0,443.0,6,3673.463127877568,31.0,53.0,5487.0,11872.0,4725.513608198263,22.866705633311483,2,6,1,WEB,False
45218.0,22.0,6,7746.223447814688,50.0,144.0,58400.0,122400.0,23340.4059691831,25.044462157198677,2,3,0,BULK,False
19017.0,443.0,17,5770.42395872439,52.0,45.0,8892.0,51525.0,10470.114576010425,16.809856726964448,0,0,0,WEB,False
47868.0,1194.0,6,958.2674603319902,381.0,238.0,46101.0,58786.0,109454.82794924716,645.9574446841266,2,5,1,VPN,False
19.0,12345.0,255,98432.92794864214,2400.0,22640.0,624000.0,36224000.0,2246077.6551862173,3815.7962769935193,0,0,0,VIDEO,True
41359.0,443.0,6,3454.6890779121054,184.0,715.0,21712.0,734305.0,218837.928088426,260.22602316018686,1,3,0,VIDEO,False
16992.0,443.0,6,1999.8868582661112,164.0,75.0,204672.0,79950.0,142319.05111210412,119.5067606010529,2,5,1,BULK,False
40682.0,443.0,6,9262.963678443124,118.0,187.0,145612.0,120989.0,28781.393218720797,32.92682672499294,0,1,0,BULK,False
30625.0,443.0,6,1481.4015267116908,382.0,250.0,89770.0,138000.0,153753.04797044967,426.6230246183615,0,4,0,VPN,False
55728.0,4500.0,6,5439.097712756865,65.0,363.0,38415.0,99825.0,25415.980241680856,78.68952216029663,2,2,0,VPN,False
60052.0,4500.0,6,2795.1319494849095,325.0,136.0,60775.0,18768.0,28457.69052679545,164.9296020121532,1,4,0,VPN,False
35582.0,22.0,6,4131.716407909097,59.0,69.0,67968.0,54786.0,29710.17075736838,30.979860997956504,1,6,0,BULK,False
15372.0,80.0,6,3035.87547770456,58.0,31.0,19488.0,31806.0,16895.94990858572,29.316090417283295,1,3,1,WEB,False
56939.0,10000.0,17,6039.881680375761,239.0,447.0,40391.0,32631.0,12089.97193392985,113.57838386617564,0,0,0,VOIP,False
18476.0,20000.0,6,9203.676059142224,210.0,184.0,13230.0,25576.0,4216.358740859106,42.808981701244335,0,6,1,VOIP,False
31337.0,1.0,255,22222.93233682798,500.0,840.0,685000.0,1436400.0,572759.6973737988,904.4710974838436,2,3,1,BULK,True
16201.0,20000.0,17,7665.505829397412,462.0,154.0,83160.0,28336.0,14545.1588559766,80.35999367942873,0,0,0,VOIP,False
58090.0,443.0,17,5394.84287430265,23.0,69.0,2530.0,31947.0,6390.732928335115,17.05332335779884,0,0,0,WEB,False
56852.0,443.0,6,2521.1904487133056,116.0,131.0,91060.0,90259.0,71918.01003868491,97.969592152809,0,4,0,BULK,False
43646.0,443.0,6,8893.377502865324,76.0,733.0,16264.0,877401.0,100486.5698900191,90.96656469820958,0,4,1,VIDEO,False
25542.0,443.0,6,7670.669208568561,191.0,737.0,31515.0,1001583.0,134681.59972873976,120.98031798364774,1,5,0,VIDEO,False
36093.0,5061.0,17,2625.704840759641,397.0,357.0,43273.0,25704.0,26269.8986303595,287.1609894209818,0,0,0,VOIP,False
14936.0,443.0,6,1226.444313130751,88.0,126.0,49720.0,73584.0,100537.7893475173,174.4881505901569,2,7,1,BULK,False
56285.0,5060.0,17,2816.832237872415,168.0,371.0,24528.0,39326.0,22668.7266431705,191.3496986981066,0,0,0,VOIP,False
45791.0,443.0,17,3532.9250580611633,42.0,1389.0,4704.0,1023693.0,291089.38998110953,405.04680299822707,0,0,0,VIDEO,False
45751.0,443.0,6,1836.5085646857704,37.0,21.0,10249.0,11277.0,11721.154158452362,31.581665947702177,1,3,1,WEB,False
19623.0,5060.0,17,3918.862977980813,204.0,172.0,19176.0,24080.0,11037.895492403151,95.9461971782778,0,0,0,VOIP,False
55443.0,443.0,6,6897.19213937894,52.0,61.0,17784.0,62647.0,11661.412118822376,16.38347862673507,2,1,0,WEB,False
20440.0,443.0,6,4808.463277728033,53.0,11.0,10971.0,11825.0,4740.807755689248,13.309865606427085,1,8,1,WEB,False
18530.0,20.0,6,1737.9498062901996,83.0,75.0,63329.0,71325.0,77478.64726164348,90.91171645357488,1,4,0,BULK,False
7652.0,443.0,6,844.5483913104429,25.0,56.0,4950.0,57736.0,74224.28441635336,95.90924668545802,2,2,1,WEB,False
40971.0,443.0,6,7807.6919130540045,143.0,1389.0,35035.0,1151481.0,151967.5741836348,196.21675868621116,2,5,0,VIDEO,False
21902.0,8080.0,6,1792.8793881008871,8.0,77.0,2048.0,62370.0,35929.912757954655,47.40977031926086,0,2,1,WEB,False
63103.0,10000.0,17,2986.857121919898,160.0,183.0,23840.0,26535.0,16865.553973207752,114.8364270533054,0,0,0,VOIP,False
26141.0,1194.0,6,2624.895273125715,66.0,79.0,21780.0,9796.0,12029.43230660758,55.240299102422696,0,7,1,VPN,False
8473.0,1935.0,17,2942.088977457957,144.0,799.0,32688.0,1079449.0,378009.3017312196,320.520557748317,0,0,0,VIDEO,False
30008.0,443.0,6,2505.6249378700572,29.0,75.0,7047.0,55350.0,24902.769387760593,41.5066111564194,2,6,0,WEB,False
26201.0,20000.0,17,4578.9634141858305,191.0,475.0,32470.0,36575.0,15078.7402638107,145.44776617710085,0,0,0,VOIP,False
10937.0,443.0,6,1304.9168214683812,37.0,7.0,10175.0,8281.0,14143.4302143734,33.7186242648694,2,1,1,WEB,False
33803.0,443.0,6,2897.4626927538757,22.0,69.0,5896.0,34776.0,14037.109123687644,31.40678919786526,1,1,1,WEB,False
46789.0,10000.0,17,5784.7356765614995,270.0,242.0,44550.0,22990.0,11675.55507741823,88.50879774412398,0,0,0,VOIP,False
23666.0,443.0,6,2819.62191242315,363.0,278.0,94743.0,140112.0,83293.08229774976,227.33544422242488,2,9,1,VPN,False
37524.0,443.0,6,2786.6413563268593,31.0,46.0,7440.0,54096.0,22082.497218483873,27.631829917824657,0,9,0,WEB,False
24301.0,3478.0,17,5929.595721156942,185.0,972.0,54390.0,858276.0,153917.07005312108,195.12291468232743,0,0,0,VIDEO,False
10540.0,443.0,6,1954.6650643068344,34.0,30.0,8602.0,35820.0,22726.144141606674,32.74218236600845,2,3,0,WEB,False
64840.0,8080.0,6,10288.985869033346,124.0,906.0,14880.0,894222.0,88356.81296211272,100.10704778009078,1,7,1,VIDEO,False
10807.0,443.0,17,2358.997781799487,42.0,8.0,6090.0,9272.0,6512.08751382614,21.19544171926227,0,0,0,WEB,False
59625.0,443.0,17,3746.936052487697,95.0,877.0,25460.0,648103.0,179763.67639175546,259.41195322900205,0,0,0,VIDEO,False
25196.0,1935.0,6,5992.585026016355,82.0,891.0,15006.0,970299.0,164420.69586370036,162.36732491500646,2,4,1,VIDEO,False
2176.0,443.0,6,2814.418164283613,247.0,241.0,133133.0,111583.0,86950.83165166057,173.39285476229736,1,2,0,VPN,False
4610.0,443.0,6,8270.854789717108,100.0,142.0,63400.0,156058.0,26533.895900680687,29.25936993850635,2,8,0,BULK,False
30290.0,20000.0,17,5288.016652028555,65.0,240.0,11765.0,21360.0,6264.163329987397,57.677579340261325,0,0,0,VOIP,False
45453.0,20000.0,6,5517.262680186208,298.0,60.0,35760.0,4740.0,7340.596659543699,64.88724948436159,2,3,1,VOIP,False
62720.0,443.0,6,3304.5364792494765,37.0,55.0,7659.0,51590.0,17929.594777376034,27.840515781170907,0,8,0,WEB,False
63160.0,443.0,17,3997.316897964667,28.0,152.0,18032.0,222680.0,60218.393023221266,45.03020515877824,0,0,0,BULK,False
51122.0,443.0,6,4021.831449700854,48.0,19.0,3264.0,22211.0,6334.17892286233,16.659077049333703,1,1,1,WEB,False
23815.0,5060.0,17,2508.940505656017,404.0,244.0,46864.0,15860.0,25000.19424876695,258.2763515273418,0,0,0,VOIP,False
53257.0,20000.0,17,7405.355680900235,417.0,283.0,32943.0,54902.0,11862.360673177158,94.52618215292856,0,0,0,VOIP,False
48505.0,1935.0,6,4152.140384646135,54.0,1111.0,8910.0,777700.0,189446.870079042,280.5781818716822,2,6,1,VIDEO,False
15274.0,80.0,6,1268.5765574354457,39.0,37.0,3510.0,34743.0,30154.269977471653,59.909667693719335,2,5,1,WEB,False
24281.0,443.0,6,2563.176858390973,28.0,34.0,8036.0,9928.0,7008.490241784116,24.188732742741884,2,2,1,WEB,False
57881.0,443.0,6,3010.0840787055954,33.0,21.0,5544.0,8967.0,4820.795572673857,17.93969822371913,0,1,1,WEB,False
16260.0,443.0,17,3543.275980627936,68.0,573.0,7548.0,639468.0,182603.89637652115,180.90603258242464,0,0,0,VIDEO,False
3225.0,10000.0,17,9787.676446572146,142.0,252.0,21016.0,26712.0,4876.336100864406,40.25470214005565,0,0,0,VOIP,False
43839.0,443.0,6,5269.725053511953,6.0,60.0,1872.0,36240.0,7232.255879194428,12.524372586766171,1,2,0,WEB,False
7844.0,22.0,6,6804.093628537583,160.0,86.0,132160.0,57448.0,27866.753509203667,36.15470530391177,1,3,1,BULK,False
21980.0,4500.0,6,914.334822279924,30.0,69.0,8070.0,8487.0,18108.24612226249,108.27543432409172,1,5,0,VPN,False
58374.0,443.0,6,3335.1739652347783,41.0,30.0,12177.0,18090.0,9075.088830596986,21.288244853219215,0,4,0,WEB,False
26856.0,1935.0,17,10966.23132498411,108.0,1117.0,23760.0,1068969.0,99644.89783381288,111.70656205373956,0,0,0,VIDEO,False
35913.0,500.0,6,6941.975980197894,55.0,369.0,22330.0,219924.0,34896.98044058834,61.077710612866895,0,9,1,VPN,False
34857.0,443.0,6,8415.992664678593,55.0,1311.0,8965.0,1498473.0,179115.8880552053,162.3100273997408,2,6,0,VIDEO,False
4419.0,80.0,6,2066.0250521911285,48.0,56.0,6096.0,44800.0,24634.74484301248,50.338208575787846,0,7,0,WEB,False
28948.0,443.0,6,4615.484406045996,39.0,65.0,12597.0,74815.0,18938.857183765096,22.53284614368245,0,2,1,WEB,False
14293.0,1194.0,6,1687.9944770585269,130.0,282.0,34970.0,150588.0,109928.0847905086,244.07662797448535,1,6,0,VPN,False
5706.0,443.0,6,9271.289219433082,196.0,643.0,55076.0,600562.0,70717.02591541965,90.4944264106673,1,9,0,VIDEO,False
17358.0,443.0,6,8856.70710073964,86.0,71.0,118938.0,46008.0,18623.85174578315,17.726678574127018,1,8,1,BULK,False
56252.0,80.0,17,4380.652109664553,14.0,21.0,4438.0,9513.0,3184.685670250198,7.989678048796282,0,0,0,WEB,False
44851.0,443.0,6,3879.71416339809,178.0,528.0,21182.0,402864.0,109298.25810378636,181.97216863565075,2,6,1,VIDEO,False
43525.0,5060.0,17,2613.1158020449575,345.0,204.0,50025.0,26928.0,29448.7523054962,210.09401863107888,0,0,0,VOIP,False
44367.0,1194.0,6,8829.698734306005,117.0,266.0,42588.0,58786.0,11481.025916108763,43.37633836949964,0,7,0,VPN,False
14009.0,21.0,17,972.338818719213,36.0,131.0,50904.0,98119.0,153262.41957129358,171.75083086775885,0,0,0,BULK,False
2009.0,443.0,6,3953.266994729763,92.0,1403.0,9384.0,796904.0,203954.85583819417,378.1682345242646,0,4,1,VIDEO,False
35493.0,8080.0,6,3214.6644714406693,15.0,56.0,2220.0,17752.0,6212.779024819794,22.08628633898485,2,3,0,WEB,False
27040.0,443.0,6,1841.336861344075,39.0,151.0,23556.0,204756.0,123992.5212996305,103.18589932605292,2,8,0,BULK,False
10887.0,443.0,6,5817.036705675815,83.0,195.0,111552.0,239850.0,60409.1082418526,47.790655975876696,2,4,1,BULK,False
42464.0,443.0,6,4897.503891724086,142.0,369.0,13064.0,308115.0,65580.14186425367,104.3388655317864,1,3,1,VIDEO,False
55864.0,10000.0,17,4550.130514140571,381.0,231.0,61341.0,45276.0,23431.63556927945,134.50163640319107,0,0,0,VOIP,False
33312.0,443.0,6,1220.9900815895096,34.0,29.0,10540.0,33118.0,35756.228210441426,51.59747073291973,1,2,1,WEB,False
51057.0,1194.0,6,4426.719363254386,189.0,308.0,34020.0,86240.0,27166.8452710742,112.27275985135437,0,1,0,VPN,False
56790.0,4500.0,6,3991.465258430153,263.0,61.0,104148.0,7869.0,28064.130024284965,81.17319806697492,1,4,0,VPN,False
26181.0,5060.0,17,2830.1711338390687,148.0,180.0,14800.0,34200.0,17313.440665876806,115.89405180423658,0,0,0,VOIP,False
21333.0,20.0,6,1365.8024103042844,166.0,26.0,138278.0,27924.0,121688.17300810896,140.57670315373414,2,5,0,BULK,False
3410.0,4500.0,6,10097.481903355496,211.0,356.0,25531.0,80100.0,10461.122982047413,56.15261363445278,1,3,0,VPN,False
41125.0,443.0,6,2886.9538373782425,59.0,112.0,39353.0,91392.0,45288.219820908096,59.23198278615078,1,5,0,BULK,False
60932.0,443.0,6,3400.3489289642516,42.0,45.0,3528.0,47430.0,14986.109091904824,25.585609541106788,2,7,1,WEB,False
12838.0,443.0,6,8901.762783261249,126.0,97.0,122220.0,123190.0,27568.696894671863,25.051217992387546,1,3,0,BULK,False
43920.0,443.0,17,12861.085921160651,106.0,374.0,30952.0,320892.0,27357.25444622858,37.321887354025414,0,0,0,VIDEO,False
50313.0,443.0,6,2455.649565574486,33.0,35.0,4950.0,8855.0,5621.730475525075,27.691247543332494,0,8,0,WEB,False
51958.0,443.0,6,8221.466021993354,53.0,57.0,18126.0,31008.0,5976.306399437884,13.379608904997909,1,3,0,WEB,False
31456.0,443.0,6,2925.3171390102543,45.0,25.0,4185.0,7075.0,3849.15531032293,23.92902946026688,2,3,0,WEB,False
21232.0,22.0,6,3763.745112074501,116.0,19.0,171100.0,15162.0,49488.47343632579,35.868528813735395,0,5,1,BULK,False
52167.0,443.0,6,9931.671644642754,39.0,63.0,11037.0,59535.0,7105.752437764821,10.270174412685083,1,8,1,WEB,False
4308.0,443.0,6,935.1534373579608,56.0,47.0,11984.0,16638.0,30606.74201322963,110.1423529928954,0,6,0,WEB,False
45620.0,1194.0,6,2033.3623965127645,285.0,292.0,126540.0,124100.0,123263.8119155985,283.7664358254881,0,8,0,VPN,False
1.0,65535.0,255,17294.980840956614,660.0,700.0,259050.0,1412250.0,579809.8357098467,1179.5329632103624,1,5,0,WEB,True
16008.0,443.0,6,2128.5496936204045,40.0,20.0,11000.0,6980.0,8447.066119193209,28.18820729430437,1,3,1,WEB,False
51908.0,22.0,6,1268.6753292500994,150.0,190.0,102150.0,273220.0,295875.541476697,267.996068151629,2,3,0,BULK,False
36393.0,5061.0,17,4275.524662695128,287.0,455.0,41041.0,66885.0,25242.74995807592,173.5459524942306,0,0,0,VOIP,False
6811.0,20000.0,17,4692.008626893983,399.0,458.0,32319.0,33434.0,14013.827601064577,182.65098556890695,0,0,0,VOIP,False
43643.0,80.0,6,5122.348221219127,38.0,58.0,3952.0,18560.0,4394.859355079556,18.74140449927316,1,3,1,WEB,False
37993.0,443.0,6,3290.800635667253,34.0,8.0,12478.0,5432.0,5442.444554642099,12.762851551924522,2,5,1,WEB,False
31092.0,443.0,6,2208.4820643932294,127.0,174.0,74168.0,79866.0,69746.54785902468,136.29270749033608,2,3,0,VPN,False
20689.0,443.0,6,4146.393164031325,59.0,9.0,14042.0,3861.0,4317.728515304089,16.399795511404687,0,7,1,WEB,False
8789.0,10000.0,6,5721.630544998336,138.0,389.0,17664.0,44346.0,10837.819658629853,92.10661119332256,2,6,1,VOIP,False
9522.0,443.0,6,2352.68666647644,53.0,73.0,8109.0,73657.0,34754.309260594775,53.55579295593452,0,2,0,WEB,False
33711.0,3478.0,6,6159.7523234922855,53.0,504.0,5353.0,291312.0,48161.83905131515,90.42571368911918,1,2,0,VIDEO,False
17687.0,443.0,6,1920.619285008753,23.0,17.0,6739.0,9724.0,8571.714409253666,20.826615827622344,2,7,1,WEB,False
19.0,7.0,255,37706.90035698431,160.0,1420.0,93200.0,3248250.0,531698.4374263596,628.532172510174,0,4,0,WEB,True
62408.0,443.0,6,2797.131246771553,54.0,55.0,13338.0,57365.0,25276.96906664833,38.96849678605812,0,5,1,WEB,False
18975.0,1194.0,6,4497.760050396552,138.0,105.0,69000.0,55125.0,27597.070232560833,54.026892781569245,0,7,1,VPN,False
28048.0,80.0,6,4172.1063622601705,43.0,77.0,8256.0,44583.0,12664.825728789743,28.762449846794404,1,5,1,WEB,False
41736.0,443.0,6,1559.093001347585,43.0,13.0,12384.0,11297.0,15188.959208675547,35.91831914555258,0,4,0,WEB,False
3124.0,443.0,6,2287.7883252578968,15.0,43.0,4080.0,12341.0,7177.674533394125,25.351995794218336,2,5,1,WEB,False
52159.0,5061.0,6,1687.488169913417,397.0,78.0,50419.0,8112.0,34685.28019547725,281.4834547991952,1,6,1,VOIP,False
34481.0,22.0,6,873.2448772427679,132.0,112.0,163944.0,110768.0,314587.5883834452,279.4176139577471,0,9,1,BULK,False
20806.0,80.0,6,1008.82294060331,48.0,73.0,9504.0,40369.0,49436.82185713805,119.9417609671306,2,2,1,WEB,False
45967.0,3478.0,6,4424.674644736293,107.0,912.0,18511.0,722304.0,167428.12963237707,230.29941901202355,2,3,0,VIDEO,False
49676.0,443.0,6,1187.2588933749894,29.0,23.0,7250.0,16422.0,19938.364018237196,43.79836638004115,0,6,1,WEB,False
13990.0,10000.0,17,2594.572013183877,373.0,162.0,55204.0,21870.0,29705.862704277068,206.199711274726,0,0,0,VOIP,False
10831.0,21.0,6,3891.030176742672,117.0,163.0,74178.0,232764.0,78884.50771588534,71.96037740174982,1,4,0,BULK,False
9.0,7.0,255,45068.22479338905,3900.0,7540.0,4338750.0,4844450.0,1222573.1155952339,3807.5606657835706,0,7,0,VPN,True
